study,topic,Topic,pid_3,format,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,category,Estimator,value,Party,Format,lab_outside
2a,Obama Torture,Obama torture exec. order,Democrat,Change,(Intercept),0.35542168674698793,0.033869284937263364,10.493923547702332,1.977874519988237e-22,0.28879549258469217,0.4220478809092837,330.99999999963825,YC,  Diff,More-less,0.35542168674698793,Democrat,Change,0.36 (0.03)
2a,Obama Torture,Obama torture exec. order,Democrat,Counterfactual,(Intercept),NA,0.015044975794925503,5.820589056611386,1.3176701155009483e-8,NA,NA,353.00000000031787,(YC == -1),Less,More-less,0.08757062146892657,Democrat,Counterfactual,NA
2a,Obama Torture,Obama torture exec. order,Democrat,Counterfactual,(Intercept),NA,0.022160996127006595,35.054207569911334,5.1800690460473174e-117,NA,NA,353.00000000031787,(YC == 0), Same,More-less,0.7768361581920904,Democrat,Counterfactual,NA
2a,Obama Torture,Obama torture exec. order,Democrat,Counterfactual,(Intercept),NA,0.01822177657268456,7.441273346652967,7.671916828413348e-13,NA,NA,353.00000000031787,(YC == 1), More,More-less,0.13559322033898308,Democrat,Counterfactual,NA
2a,Obama Torture,Obama torture exec. order,Democrat,Counterfactual,(Intercept),0.048022598870056506,0.02501317906481019,1.9198918596323944,0.05567720878640221,-0.0011709957062734783,0.09721619344638649,353.00000000031787,YC,  Diff,More-less,0.048022598870056506,Democrat,Counterfactual,0.05 (0.03)
2a,Obama Torture,Obama torture exec. order,Republican,Change,(Intercept),NA,0.020380612803445376,8.820896733217225,5.21017463707425e-17,NA,NA,354.99999999976467,(YC == -1),Less,More-less,0.17977528089887646,Republican,Change,NA
2a,Obama Torture,Obama torture exec. order,Republican,Change,(Intercept),NA,0.025511947307727274,24.993797680237005,2.956939528602698e-80,NA,NA,354.99999999976467,(YC == 0), Same,More-less,0.6376404494382026,Republican,Change,NA
2a,Obama Torture,Obama torture exec. order,Republican,Change,(Intercept),NA,0.020504019127456356,8.904803908343412,2.812762763552067e-17,NA,NA,354.99999999976467,(YC == 1), More,More-less,0.18258426966292143,Republican,Change,NA
2a,Obama Torture,Obama torture exec. order,Republican,Change,(Intercept),0.0028089887640449446,0.03194853520607579,0.08792230210012092,0.9299880056723537,-0.06002320157956833,0.06564117910765822,354.99999999976467,YC,  Diff,More-less,0.0028089887640449446,Republican,Change,0.00 (0.03)
2a,Obama Torture,Obama torture exec. order,Republican,Counterfactual,(Intercept),NA,0.01706551013427595,6.529951303524602,2.397574655428826e-10,NA,NA,339.9999999991827,(YC == -1),Less,More-less,0.11143695014662755,Republican,Counterfactual,NA
2a,Obama Torture,Obama torture exec. order,Republican,Counterfactual,(Intercept),NA,0.022981131596868567,33.30540496676181,4.473044266911454e-109,NA,NA,339.9999999991827,(YC == 0), Same,More-less,0.7653958944281533,Republican,Counterfactual,NA
2a,Obama Torture,Obama torture exec. order,Republican,Counterfactual,(Intercept),NA,0.017822408833171384,6.910802943538083,2.3871341425305232e-11,NA,NA,339.9999999991827,(YC == 1), More,More-less,0.12316715542521993,Republican,Counterfactual,NA
2a,Obama Torture,Obama torture exec. order,Republican,Counterfactual,(Intercept),0.011730205278592375,0.026260376540464325,0.4466883885125345,0.6553844476507342,-0.03992305554078353,0.06338346609796827,339.9999999991827,YC,  Diff,More-less,0.011730205278592375,Republican,Counterfactual,0.01 (0.03)
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Change,(Intercept),NA,0.02068174513588452,5.508435090191874,9.442656818793239e-8,NA,NA,236.0000000000151,(YC == -1),Less,More-less,0.11392405063291139,Democrat,Change,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Change,(Intercept),NA,0.03038193194999034,10.55479638401777,1.3910924633256033e-21,NA,NA,236.0000000000151,(YC == 0), Same,More-less,0.320675105485232,Democrat,Change,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Change,(Intercept),NA,0.03226759995510142,17.52224660862848,1.3550080784012072e-44,NA,NA,236.0000000000151,(YC == 1), More,More-less,0.5654008438818563,Democrat,Change,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Change,(Intercept),0.45147679324894485,0.04488656133457367,10.058172865676767,4.899958476507161e-20,0.3630472666139658,0.5399063198839239,236.0000000000151,YC,  Diff,More-less,0.45147679324894485,Democrat,Change,0.45 (0.04)
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Counterfactual,(Intercept),NA,0.01521604917206023,4.123612991106029,5.0559769540837806e-5,NA,NA,254.00000000000125,(YC == -1),Less,More-less,0.0627450980392157,Democrat,Counterfactual,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Counterfactual,(Intercept),NA,0.025635268461135004,30.748080337550245,1.3605603345781488e-87,NA,NA,254.00000000000125,(YC == 0), Same,More-less,0.7882352941176471,Democrat,Counterfactual,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Counterfactual,(Intercept),NA,0.022344190557259253,6.669277522551529,1.5960794779450854e-10,NA,NA,254.00000000000125,(YC == 1), More,More-less,0.14901960784313725,Democrat,Counterfactual,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Democrat,Counterfactual,(Intercept),0.08627450980392158,0.02836221111015278,3.0418823648427753,0.0025974160108549697,0.030419459118965084,0.1421295604888781,254.00000000000125,YC,  Diff,More-less,0.08627450980392158,Democrat,Counterfactual,0.09 (0.03)
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Change,(Intercept),NA,0.03279189902971935,18.161667154921485,6.393941785993945e-46,NA,NA,223.9999999998038,(YC == -1),Less,More-less,0.5955555555555556,Republican,Change,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Change,(Intercept),NA,0.03080919260880345,9.9537391505365,1.4597183839757465e-19,NA,NA,223.9999999998038,(YC == 0), Same,More-less,0.30666666666666664,Republican,Change,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Change,(Intercept),NA,0.019845078999435273,4.927054096411519,1.6222045612493515e-6,NA,NA,223.9999999998038,(YC == 1), More,More-less,0.09777777777777777,Republican,Change,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Change,(Intercept),-0.49777777777777776,0.04459893783188028,-11.16120253029783,2.737370367389903e-23,-0.5856649335228044,-0.40989062203275123,223.9999999998038,YC,  Diff,More-less,-0.49777777777777776,Republican,Change,-0.50 (0.04)
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Counterfactual,(Intercept),NA,0.021279145791122098,4.946775539206741,1.5540669913514224e-6,NA,NA,208.00000000007492,(YC == -1),Less,More-less,0.10526315789473686,Republican,Counterfactual,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Counterfactual,(Intercept),NA,0.027533956099266423,29.19405218408077,1.6734355365772063e-75,NA,NA,208.00000000007492,(YC == 0), Same,More-less,0.803827751196173,Republican,Counterfactual,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Counterfactual,(Intercept),NA,0.019933136802432482,4.560701700396552,8.70100176883358e-6,NA,NA,208.00000000007492,(YC == 1), More,More-less,0.09090909090909091,Republican,Counterfactual,NA
2a,Opposed Kav,Senator opposed Kavanaugh,Republican,Counterfactual,(Intercept),-0.014354066985645935,0.030694384474888956,-0.4676447249622804,0.640528254772398,-0.07486604036138744,0.04615790639009558,208.00000000007492,YC,  Diff,More-less,-0.014354066985645935,Republican,Counterfactual,-0.01 (0.03)
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Change,(Intercept),NA,0.046520974798961945,15.386381664990013,2.0236595507650537e-27,NA,NA,94.00000000000318,(YC == -1),Less,More-less,0.7157894736842105,Democrat,Change,NA
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Change,(Intercept),NA,0.04481746243373484,5.63690055680637,1.8055553487047204e-7,NA,NA,94.00000000000318,(YC == 0), Same,More-less,0.2526315789473685,Democrat,Change,NA
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Change,(Intercept),NA,0.018037112288197883,1.7507762253652945,0.08324688015621841,NA,NA,94.00000000000318,(YC == 1), More,More-less,0.03157894736842106,Democrat,Change,NA
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Change,(Intercept),-0.6842105263157895,0.05450203751132786,-12.553852251369157,8.256838150244121e-22,-0.7924255994240239,-0.5759954532075551,94.00000000000318,YC,  Diff,More-less,-0.6842105263157895,Democrat,Change,-0.68 (0.05)
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Counterfactual,(Intercept),NA,0.033932957297610096,4.005614037850465,1.176821209568632e-4,NA,NA,102.000000000015,(YC == -1),Less,More-less,0.1359223300970874,Democrat,Counterfactual,NA
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Counterfactual,(Intercept),NA,0.042450224863844976,17.839282496782207,3.9433047431922206e-33,NA,NA,102.000000000015,(YC == 0), Same,More-less,0.7572815533980585,Democrat,Counterfactual,NA
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Counterfactual,(Intercept),NA,0.03058108892833134,3.4922273943592277,7.095273811654915e-4,NA,NA,102.000000000015,(YC == 1), More,More-less,0.10679611650485439,Democrat,Counterfactual,NA
2a,Supported Kav,Senator supported Kavanaugh,Democrat,Counterfactual,(Intercept),-0.029126213592233014,0.04869574510177329,-0.5981264591261457,0.5510813586342395,-0.12571399311378673,0.06746156592932069,102.000000000015,YC,  Diff,More-less,-0.029126213592233014,Democrat,Counterfactual,-0.03 (0.05)
2a,Supported Kav,Senator supported Kavanaugh,Republican,Change,(Intercept),NA,0.027293221828873577,3.9457528454328434,1.2995147855317382e-4,NA,NA,129.00000000001444,(YC == -1),Less,More-less,0.10769230769230771,Republican,Change,NA
2a,Supported Kav,Senator supported Kavanaugh,Republican,Change,(Intercept),NA,0.04266800546039562,8.833857426800424,6.313857222287715e-15,NA,NA,129.00000000001444,(YC == 0), Same,More-less,0.3769230769230769,Republican,Change,NA
2a,Supported Kav,Senator supported Kavanaugh,Republican,Change,(Intercept),NA,0.04400170130691367,11.712833824078452,4.952139647693479e-22,NA,NA,129.00000000001444,(YC == 1), More,More-less,0.5153846153846154,Republican,Change,NA
2a,Supported Kav,Senator supported Kavanaugh,Republican,Change,(Intercept),0.4076923076923077,0.05951118097834684,6.850684207403759,2.706273687294656e-10,0.2899479786097948,0.5254366367748206,129.00000000001444,YC,  Diff,More-less,0.4076923076923077,Republican,Change,0.41 (0.06)
2a,Supported Kav,Senator supported Kavanaugh,Republican,Counterfactual,(Intercept),NA,0.02772866630552145,4.098154681667321,7.256842189541941e-5,NA,NA,131.0000000000298,(YC == -1),Less,More-less,0.11363636363636363,Republican,Counterfactual,NA
2a,Supported Kav,Senator supported Kavanaugh,Republican,Counterfactual,(Intercept),NA,0.035242519813803344,22.57087602297359,5.598430264680876e-47,NA,NA,131.0000000000298,(YC == 0), Same,More-less,0.7954545454545455,Republican,Counterfactual,NA
2a,Supported Kav,Senator supported Kavanaugh,Republican,Counterfactual,(Intercept),NA,0.025117225636160805,3.6193922141707713,4.2058508876060814e-4,NA,NA,131.0000000000298,(YC == 1), More,More-less,0.09090909090909091,Republican,Counterfactual,NA
2a,Supported Kav,Senator supported Kavanaugh,Republican,Counterfactual,(Intercept),-0.022727272727272728,0.03946482883093791,-0.575886768054496,0.5656797349987743,-0.10079811806476369,0.05534357261021824,131.0000000000298,YC,  Diff,More-less,-0.022727272727272728,Republican,Counterfactual,-0.02 (0.04)
2a,Trump Coal,Trump coal ash exec. order,Democrat,Change,(Intercept),NA,0.02499583894214365,11.688692480978943,1.1726140093237354e-26,NA,NA,330.99999999963825,(YC == -1),Less,More-less,0.29216867469879515,Democrat,Change,NA
2a,Trump Coal,Trump coal ash exec. order,Democrat,Change,(Intercept),NA,0.026999014786922265,15.060790522662234,2.094232554627876e-39,NA,NA,330.99999999963825,(YC == 0), Same,More-less,0.4066265060240964,Democrat,Change,NA
2a,Trump Coal,Trump coal ash exec. order,Democrat,Change,(Intercept),NA,0.025216912521238293,11.944555822344485,1.3778459075233392e-27,NA,NA,330.99999999963825,(YC == 1), More,More-less,0.3012048192771084,Democrat,Change,NA
2a,Trump Coal,Trump coal ash exec. order,Democrat,Change,(Intercept),0.009036144578313246,0.04233701080126343,0.2134336932933297,0.8311201036837775,-0.07424739409459112,0.0923196832512176,330.99999999963825,YC,  Diff,More-less,0.009036144578313246,Democrat,Change,0.01 (0.04)
2a,Trump Coal,Trump coal ash exec. order,Democrat,Counterfactual,(Intercept),NA,0.018440875717109003,7.616202199765471,2.3921410843956354e-13,NA,NA,354.99999999976467,(YC == -1),Less,More-less,0.14044943820224726,Democrat,Counterfactual,NA
2a,Trump Coal,Trump coal ash exec. order,Democrat,Counterfactual,(Intercept),NA,0.022441722879827163,34.17090286207902,2.7401945622374847e-114,NA,NA,354.99999999976467,(YC == 0), Same,More-less,0.7668539325842703,Democrat,Counterfactual,NA
2a,Trump Coal,Trump coal ash exec. order,Democrat,Counterfactual,(Intercept),NA,0.01539196462635582,6.022403992194589,4.2941115434007575e-9,NA,NA,354.99999999976467,(YC == 1), More,More-less,0.09269662921348319,Democrat,Counterfactual,NA
2a,Trump Coal,Trump coal ash exec. order,Democrat,Counterfactual,(Intercept),-0.047752808988764064,0.02550149051978609,-1.8725497222099088,0.06195237413222381,-0.09790579710073015,0.0024001791232020203,354.99999999976467,YC,  Diff,More-less,-0.047752808988764064,Democrat,Counterfactual,-0.05 (0.03)
2a,Trump Coal,Trump coal ash exec. order,Republican,Change,(Intercept),NA,0.0165766878738286,6.608712345408404,1.422244990961634e-10,NA,NA,354.99999999976467,(YC == -1),Less,More-less,0.10955056179775285,Republican,Change,NA
2a,Trump Coal,Trump coal ash exec. order,Republican,Change,(Intercept),NA,0.02559544781878895,24.69276866670648,4.5575211101536794e-79,NA,NA,354.99999999976467,(YC == 0), Same,More-less,0.6320224719101125,Republican,Change,NA
2a,Trump Coal,Trump coal ash exec. order,Republican,Change,(Intercept),NA,0.02323441288111409,11.122595075436365,7.400307141702497e-25,NA,NA,354.99999999976467,(YC == 1), More,More-less,0.25842696629213485,Republican,Change,NA
2a,Trump Coal,Trump coal ash exec. order,Republican,Change,(Intercept),0.1488764044943821,0.031210929120237485,4.770008733826804,2.6944722005338164e-6,0.0874948410945414,0.2102579678942228,354.99999999976467,YC,  Diff,More-less,0.1488764044943821,Republican,Change,0.15 (0.03)
2a,Trump Coal,Trump coal ash exec. order,Republican,Counterfactual,(Intercept),NA,0.016619144658000077,6.333849308187204,7.550742608051978e-10,NA,NA,341.0000000000524,(YC == -1),Less,More-less,0.10526315789473685,Republican,Counterfactual,NA
2a,Trump Coal,Trump coal ash exec. order,Republican,Counterfactual,(Intercept),NA,0.023022870335130882,33.147817089180634,1.0934271201827265e-108,NA,NA,341.0000000000524,(YC == 0), Same,More-less,0.7631578947368413,Republican,Counterfactual,NA
2a,Trump Coal,Trump coal ash exec. order,Republican,Counterfactual,(Intercept),NA,0.018305482727375054,7.187952884282612,4.180076467849246e-12,NA,NA,341.0000000000524,(YC == 1), More,More-less,0.13157894736842105,Republican,Counterfactual,NA
2a,Trump Coal,Trump coal ash exec. order,Republican,Counterfactual,(Intercept),0.02631578947368421,0.02631578947368421,1,0.3180195789479065,-0.025445924455979374,0.07807750340334779,341.0000000000524,YC,  Diff,More-less,0.02631578947368421,Republican,Counterfactual,0.03 (0.03)
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),NA,0.033141151034356685,5.257585171432069,5.773427021296496e-7,NA,NA,131.0000000000298,(YC == -1),Less,More-less,0.17424242424242428,Democrat,Change,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),NA,0.03856650735812565,19.054058435334525,1.4030419204200848e-39,NA,NA,131.0000000000298,(YC == 0), Same,More-less,0.7348484848484851,Democrat,Change,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),NA,0.02511722563616081,3.6193922141707704,4.2058508876060917e-4,NA,NA,131.0000000000298,(YC == 1), More,More-less,0.09090909090909091,Democrat,Change,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Change,(Intercept),-0.08333333333333334,0.04439646766664382,-1.8770262075589355,0.06273864795117003,-0.17116013667718288,0.004493470010516212,131.0000000000298,YC,  Diff,More-less,-0.08333333333333334,Democrat,Change,-0.08 (0.04)
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),NA,0.025156485287162595,2.7280222255615687,0.007515486929934776,NA,NA,100.99999999998204,(YC == -1),Less,More-less,0.06862745098039216,Democrat,Counterfactual,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),NA,0.032059077331445286,27.522717889045758,9.764883401536221e-49,NA,NA,100.99999999998204,(YC == 0), Same,More-less,0.8823529411764706,Democrat,Counterfactual,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),NA,0.02148374607571881,2.2817067223923213,0.024604882501310245,NA,NA,100.99999999998204,(YC == 1), More,More-less,0.04901960784313726,Democrat,Counterfactual,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Counterfactual,(Intercept),-0.019607843137254905,0.03407368127389225,-0.5754542040715371,0.5662640278533608,-0.08720086106510294,0.04798517479059314,100.99999999998204,YC,  Diff,More-less,-0.019607843137254905,Democrat,Counterfactual,-0.02 (0.03)
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Simultaneous,(Intercept),NA,0.0233935393605827,3.1025935854574533,0.002380011103214772,NA,NA,123.00000000001812,(YC == -1),Less,More-less,0.07258064516129034,Democrat,Simultaneous,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Simultaneous,(Intercept),NA,0.04022411265777789,18.044063713424354,2.3169209119013794e-36,NA,NA,123.00000000001812,(YC == 0), Same,More-less,0.7258064516129032,Democrat,Simultaneous,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Simultaneous,(Intercept),NA,0.03617540156913754,5.573204290227127,1.503672585735736e-7,NA,NA,123.00000000001812,(YC == 1), More,More-less,0.2016129032258065,Democrat,Simultaneous,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Democrat,Simultaneous,(Intercept),0.12903225806451615,0.0457586656918815,2.8198431076063706,0.005602310305652573,0.03845578501575503,0.21960873111327728,123.00000000001812,YC,  Diff,More-less,0.12903225806451615,Democrat,Simultaneous,0.13 (0.05)
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),NA,0.04186091791394608,5.972157622389636,3.1031559531705846e-8,NA,NA,107.00000000001133,(YC == -1),Less,More-less,0.24999999999999997,Republican,Change,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),NA,0.046434546089062716,13.758913195005345,2.0657712529676999e-25,NA,NA,107.00000000001133,(YC == 0), Same,More-less,0.6388888888888888,Republican,Change,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),NA,0.030381596756651707,3.6571847095819474,3.973509080487175e-4,NA,NA,107.00000000001133,(YC == 1), More,More-less,0.1111111111111111,Republican,Change,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Change,(Intercept),-0.1388888888888889,0.05652069240257547,-2.4573104642744994,0.015604666756938694,-0.25093456957856985,-0.026843208199207907,107.00000000001133,YC,  Diff,More-less,-0.1388888888888889,Republican,Change,-0.14 (0.06)
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),NA,0.017316017316017316,1.7499999999999998,0.08324829759071806,NA,NA,98.00000000001337,(YC == -1),Less,More-less,0.0303030303030303,Republican,Counterfactual,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),NA,0.029039843863633636,31.30495168499705,7.892974129373889e-53,NA,NA,98.00000000001337,(YC == 0), Same,More-less,0.9090909090909091,Republican,Counterfactual,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),NA,0.024102876029567195,2.5144742283748482,0.013548993007448114,NA,NA,98.00000000001337,(YC == 1), More,More-less,0.0606060606060606,Republican,Counterfactual,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Counterfactual,(Intercept),0.0303030303030303,0.03030303030303031,0.9999999999999997,0.31977328750858836,-0.029832347106317544,0.09043840771237814,98.00000000001337,YC,  Diff,More-less,0.0303030303030303,Republican,Counterfactual,0.03 (0.03)
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Simultaneous,(Intercept),NA,0.024102876029567195,2.5144742283748487,0.013548993007448096,NA,NA,98.00000000001337,(YC == -1),Less,More-less,0.06060606060606061,Republican,Simultaneous,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Simultaneous,(Intercept),NA,0.03978080447933687,20.31333500308032,6.656840154102514e-37,NA,NA,98.00000000001337,(YC == 0), Same,More-less,0.808080808080808,Republican,Simultaneous,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Simultaneous,(Intercept),NA,0.034117144062155526,3.848889903384103,2.114689755999166e-4,NA,NA,98.00000000001337,(YC == 1), More,More-less,0.1313131313131313,Republican,Simultaneous,NA
2b,Biden / Hill,Biden skeptical of Anita Hill,Republican,Simultaneous,(Intercept),0.07070707070707072,0.04367314848606511,1.6190055711149698,0.10865998759598758,-0.015960871099441706,0.15737501251358316,98.00000000001337,YC,  Diff,More-less,0.07070707070707072,Republican,Simultaneous,0.07 (0.04)
2b,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),NA,0.021001706137777396,2.9077971994012106,0.004281479551504628,NA,NA,130.00000000002964,(YC == -1),Less,More-less,0.06106870229007633,Democrat,Change,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),NA,0.04291135671009222,9.250384870542659,5.794680685823985e-16,NA,NA,130.00000000002964,(YC == 0), Same,More-less,0.39694656488549623,Democrat,Change,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),NA,0.04369802690578756,12.402956636759372,8.542771522391021e-24,NA,NA,130.00000000002964,(YC == 1), More,More-less,0.5419847328244274,Democrat,Change,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Change,(Intercept),0.4809160305343511,0.0534770408456957,8.992943942466844,2.4663331287806327e-15,0.3751181007839376,0.5867139602847646,130.00000000002964,YC,  Diff,More-less,0.4809160305343511,Democrat,Change,0.48 (0.05)
2b,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),NA,0.023868325657594204,2.5137917447891764,0.013556758919315254,NA,NA,98.9999999999887,(YC == -1),Less,More-less,0.06,Democrat,Counterfactual,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),NA,0.030151134457776365,29.849623113198597,2.663348697509588e-51,NA,NA,98.9999999999887,(YC == 0), Same,More-less,0.9,Democrat,Counterfactual,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),NA,0.019694638556693244,2.0310096011589898,0.04493472521263073,NA,NA,98.9999999999887,(YC == 1), More,More-less,0.04000000000000001,Democrat,Counterfactual,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Counterfactual,(Intercept),-0.02,0.031718458443950354,-0.630547667861664,0.5297892035498408,-0.08293630292267572,0.04293630292267571,98.9999999999887,YC,  Diff,More-less,-0.02,Democrat,Counterfactual,-0.02 (0.03)
2b,DREAM Act,DREAM Act helps economy,Democrat,Simultaneous,(Intercept),NA,0.01593112252660629,2.0248456731316584,0.045048269000445354,NA,NA,123.00000000001812,(YC == -1),Less,More-less,0.03225806451612904,Democrat,Simultaneous,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Simultaneous,(Intercept),NA,0.0331632760969653,25.290314351545728,1.4505891658834166e-50,NA,NA,123.00000000001812,(YC == 0), Same,More-less,0.838709677419355,Democrat,Simultaneous,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Simultaneous,(Intercept),NA,0.03022717972037536,4.268749491621901,3.889932836838009e-5,NA,NA,123.00000000001812,(YC == 1), More,More-less,0.12903225806451615,Democrat,Simultaneous,NA
2b,DREAM Act,DREAM Act helps economy,Democrat,Simultaneous,(Intercept),0.09677419354838711,0.035144889189292934,2.7535779961391897,0.006788946845027271,0.027207040303783903,0.1663413467929903,123.00000000001812,YC,  Diff,More-less,0.09677419354838711,Democrat,Simultaneous,0.10 (0.04)
2b,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),NA,0.04587904741301815,7.467299604293488,2.3208879903018963e-11,NA,NA,107.00000000001133,(YC == -1),Less,More-less,0.34259259259259256,Republican,Change,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),NA,0.04643454608906272,7.77677702326389,4.9077186744198544e-12,NA,NA,107.00000000001133,(YC == 0), Same,More-less,0.3611111111111111,Republican,Change,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),NA,0.04414343666854929,6.712125712391518,9.478126906291602e-10,NA,NA,107.00000000001133,(YC == 1), More,More-less,0.2962962962962962,Republican,Change,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Change,(Intercept),-0.0462962962962963,0.07714203078980414,-0.600143602939933,0.5496794657630679,-0.19922137527558495,0.10662878268299233,107.00000000001133,YC,  Diff,More-less,-0.0462962962962963,Republican,Change,-0.05 (0.08)
2b,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),NA,0.02190429135575903,2.2826577307580465,0.02458952257217134,NA,NA,98.9999999999887,(YC == -1),Less,More-less,0.05,Republican,Counterfactual,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),NA,0.030151134457776372,29.84962311319859,2.6633486975096257e-51,NA,NA,98.9999999999887,(YC == 0), Same,More-less,0.9,Republican,Counterfactual,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),NA,0.021904291355759033,2.282657730758047,0.02458952257217131,NA,NA,98.9999999999887,(YC == 1), More,More-less,0.05000000000000002,Republican,Counterfactual,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Counterfactual,(Intercept),-0,0.031782086308186415,-0,1,-0.06306255440948615,0.06306255440948615,98.9999999999887,YC,  Diff,More-less,-0,Republican,Counterfactual,0.00 (0.03)
2b,DREAM Act,DREAM Act helps economy,Republican,Simultaneous,(Intercept),NA,0.027530712883605937,2.93519754282137,0.0041527493797751044,NA,NA,98.00000000001337,(YC == -1),Less,More-less,0.08080808080808079,Republican,Simultaneous,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Simultaneous,(Intercept),NA,0.0362190487677089,23.42648074295411,6.059992520655711e-42,NA,NA,98.00000000001337,(YC == 0), Same,More-less,0.8484848484848483,Republican,Simultaneous,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Simultaneous,(Intercept),NA,0.025893735129763874,2.730663241619228,0.007495908968691067,NA,NA,98.00000000001337,(YC == 1), More,More-less,0.0707070707070707,Republican,Simultaneous,NA
2b,DREAM Act,DREAM Act helps economy,Republican,Simultaneous,(Intercept),-0.0101010101010101,0.039306893136727965,-0.25697808437502323,0.7977344491845039,-0.08810426026868942,0.06790224006666923,98.00000000001337,YC,  Diff,More-less,-0.0101010101010101,Republican,Simultaneous,-0.01 (0.04)
2b,Obama Torture,Obama torture exec. order,Democrat,Change,(Intercept),NA,0.02530003557864298,3.6206689571789057,4.197774202522263e-4,NA,NA,130.00000000002964,(YC == -1),Less,More-less,0.09160305343511449,Democrat,Change,NA
2b,Obama Torture,Obama torture exec. order,Democrat,Change,(Intercept),NA,0.04206739313864908,8.528663156561834,3.285057679276283e-14,NA,NA,130.00000000002964,(YC == 0), Same,More-less,0.35877862595419846,Democrat,Change,NA
